GRNAME,AccidentYear,lag,DevelopmentYear,GRCODE,DevelopmentLag,cumulative_incurred,cumulative_paid,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D,paid_to_incurred
Celina Mut Grp,1993,6,1998,353,6,1355,1061,260,5905,1824,4080,0,5820,0.7830258302583026
Celina Mut Grp,1993,7,1999,353,7,1152,1075,56,5905,1824,4080,0,5820,0.9331597222222222
Celina Mut Grp,1993,8,2000,353,8,1131,1078,35,5905,1824,4080,0,5820,0.9531388152077808
Celina Mut Grp,1993,9,2001,353,9,1126,1080,32,5905,1824,4080,0,5820,0.9591474245115453
Celina Mut Grp,1993,10,2002,353,10,1094,1087,0,5905,1824,4080,0,5820,0.993601462522852
Celina Mut Grp,1994,1,1994,353,1,1815,578,1140,4192,1235,2957,0,5820,0.3184573002754821
Celina Mut Grp,1994,2,1995,353,2,1745,966,631,4192,1235,2957,0,5820,0.5535816618911175
Celina Mut Grp,1994,3,1996,353,3,1633,902,609,4192,1235,2957,0,5820,0.552357624004899
Celina Mut Grp,1994,4,1997,353,4,1527,1004,436,4192,1235,2957,0,5820,0.6574983628028814
Celina Mut Grp,1994,5,1998,353,5,1499,1113,315,4192,1235,2957,0,5820,0.742494996664443
Celina Mut Grp,1994,6,1999,353,6,1332,1178,83,4192,1235,2957,0,5820,0.8843843843843844
Celina Mut Grp,1994,7,2000,353,7,1309,1190,55,4192,1235,2957,0,5820,0.9090909090909091
Celina Mut Grp,1994,8,2001,353,8,1405,1331,39,4192,1235,2957,0,5820,0.9473309608540925
Celina Mut Grp,1994,9,2002,353,9,1407,1334,25,4192,1235,2957,0,5820,0.9481165600568585
Celina Mut Grp,1994,10,2003,353,10,1388,1350,0,4192,1235,2957,0,5820,0.9726224783861671
Celina Mut Grp,1995,1,1995,353,1,1451,375,850,3272,891,2381,0,5820,0.2584424534803584
Celina Mut Grp,1995,2,1996,353,2,1355,575,620,3272,891,2381,0,5820,0.42435424354243545
Celina Mut Grp,1995,3,1997,353,3,1303,646,587,3272,891,2381,0,5820,0.4957789716039908
Celina Mut Grp,1995,4,1998,353,4,1188,713,425,3272,891,2381,0,5820,0.6001683501683501
Celina Mut Grp,1995,5,1999,353,5,1048,915,107,3272,891,2381,0,5820,0.8730916030534351
Celina Mut Grp,1995,6,2000,353,6,995,926,55,3272,891,2381,0,5820,0.9306532663316583
Celina Mut Grp,1995,7,2001,353,7,979,927,39,3272,891,2381,0,5820,0.9468845760980592
Celina Mut Grp,1995,8,2002,353,8,939,929,0,3272,891,2381,0,5820,0.9893503727369543
Celina Mut Grp,1995,9,2003,353,9,939,930,0,3272,891,2381,0,5820,0.9904153354632588
Celina Mut Grp,1995,10,2004,353,10,954,931,5,3272,891,2381,0,5820,0.9758909853249476
Celina Mut Grp,1996,1,1996,353,1,867,306,479,2447,696,1751,0,5820,0.35294117647058826
Celina Mut Grp,1996,2,1997,353,2,938,501,403,2447,696,1751,0,5820,0.5341151385927505
Celina Mut Grp,1996,3,1998,353,3,910,530,358,2447,696,1751,0,5820,0.5824175824175825
Celina Mut Grp,1996,4,1999,353,4,906,752,120,2447,696,1751,0,5820,0.8300220750551877
Celina Mut Grp,1996,5,2000,353,5,906,774,65,2447,696,1751,0,5820,0.8543046357615894
Celina Mut Grp,1996,6,2001,353,6,905,860,41,2447,696,1751,0,5820,0.9502762430939227
Celina Mut Grp,1996,7,2002,353,7,865,861,0,2447,696,1751,0,5820,0.9953757225433526
Celina Mut Grp,1996,8,2003,353,8,863,861,0,2447,696,1751,0,5820,0.9976825028968713
Celina Mut Grp,1996,9,2004,353,9,862,861,0,2447,696,1751,0,5820,0.9988399071925754
Celina Mut Grp,1996,10,2005,353,10,862,861,0,2447,696,1751,0,5820,0.9988399071925754
Celina Mut Grp,1997,1,1997,353,1,656,339,281,1333,326,1007,0,5820,0.5167682926829268
Celina Mut Grp,1997,2,1998,353,2,680,481,186,1333,326,1007,0,5820,0.7073529411764706
Celina Mut Grp,1997,3,1999,353,3,698,592,100,1333,326,1007,0,5820,0.8481375358166189
Celina Mut Grp,1997,4,2000,353,4,678,600,65,1333,326,1007,0,5820,0.8849557522123894
Celina Mut Grp,1997,5,2001,353,5,648,608,27,1333,326,1007,0,5820,0.9382716049382716
Celina Mut Grp,1997,6,2002,353,6,627,624,0,1333,326,1007,0,5820,0.9952153110047847
Celina Mut Grp,1997,7,2003,353,7,659,624,5,1333,326,1007,0,5820,0.9468892261001517
Celina Mut Grp,1997,8,2004,353,8,717,628,10,1333,326,1007,0,5820,0.8758716875871687
Celina Mut Grp,1997,9,2005,353,9,733,645,10,1333,326,1007,0,5820,0.8799454297407913
Celina Mut Grp,1997,10,2006,353,10,703,669,5,1333,326,1007,0,5820,0.9516358463726885
Federal Ins Co Grp,1988,1,1988,388,1,110308,21898,32774,225847,44488,181359,0,778596,0.1985168800087029
Federal Ins Co Grp,1988,2,1989,388,2,123010,56339,13552,225847,44488,181359,0,778596,0.4580034143565564
Federal Ins Co Grp,1988,3,1990,388,3,125339,78457,10865,225847,44488,181359,0,778596,0.6259584008169843
Federal Ins Co Grp,1988,4,1991,388,4,127382,92820,10656,225847,44488,181359,0,778596,0.7286743809957451
Federal Ins Co Grp,1988,5,1992,388,5,128246,101261,10633,225847,44488,181359,0,778596,0.7895840805951063
Federal Ins Co Grp,1988,6,1993,388,6,128699,103929,10106,225847,44488,181359,0,778596,0.807535412085564
Federal Ins Co Grp,1988,7,1994,388,7,130897,107855,11752,225847,44488,181359,0,778596,0.823968463753944
Federal Ins Co Grp,1988,8,1995,388,8,130559,111901,10155,225847,44488,181359,0,778596,0.8570914299282317
Federal Ins Co Grp,1988,9,1996,388,9,131882,112388,12455,225847,44488,181359,0,778596,0.8521860451009236
Federal Ins Co Grp,1988,10,1997,388,10,122959,111727,4349,225847,44488,181359,0,778596,0.9086524776551533
Federal Ins Co Grp,1989,1,1989,388,1,121104,22549,37070,234956,49594,185362,0,778596,0.186195336239926
Federal Ins Co Grp,1989,2,1990,388,2,128545,59459,11935,234956,49594,185362,0,778596,0.4625539694270489
Federal Ins Co Grp,1989,3,1991,388,3,132244,82918,12906,234956,49594,185362,0,778596,0.6270076525210974
Federal Ins Co Grp,1989,4,1992,388,4,133841,98768,11780,234956,49594,185362,0,778596,0.7379502544063479
Federal Ins Co Grp,1989,5,1993,388,5,135043,105504,12064,234956,49594,185362,0,778596,0.7812622646120124
Federal Ins Co Grp,1989,6,1994,388,6,136807,110649,12744,234956,49594,185362,0,778596,0.8087963335209456
Federal Ins Co Grp,1989,7,1995,388,7,137598,113833,13027,234956,49594,185362,0,778596,0.8272867338188055
Federal Ins Co Grp,1989,8,1996,388,8,138111,116691,13294,234956,49594,185362,0,778596,0.8449073571257901
Federal Ins Co Grp,1989,9,1997,388,9,138113,116055,14137,234956,49594,185362,0,778596,0.8402901971574
Federal Ins Co Grp,1989,10,1998,388,10,130154,117658,6102,234956,49594,185362,0,778596,0.9039906572214453
Federal Ins Co Grp,1990,1,1990,388,1,119767,23881,38734,246707,60141,186566,0,778596,0.19939549291541075
Federal Ins Co Grp,1990,2,1991,388,2,127169,60315,14222,246707,60141,186566,0,778596,0.47429011787463926
Federal Ins Co Grp,1990,3,1992,388,3,134288,85828,10840,246707,60141,186566,0,778596,0.6391338019778386
Federal Ins Co Grp,1990,4,1993,388,4,139702,98656,13328,246707,60141,186566,0,778596,0.7061888877754077
Federal Ins Co Grp,1990,5,1994,388,5,141489,106590,13326,246707,60141,186566,0,778596,0.7533447829866633
Federal Ins Co Grp,1990,6,1995,388,6,140489,110107,13776,246707,60141,186566,0,778596,0.7837410758137647
Federal Ins Co Grp,1990,7,1996,388,7,143717,113159,17497,246707,60141,186566,0,778596,0.7873737971151639
Federal Ins Co Grp,1990,8,1997,388,8,141400,113243,18157,246707,60141,186566,0,778596,0.8008698727015559
Federal Ins Co Grp,1990,9,1998,388,9,138958,115410,15939,246707,60141,186566,0,778596,0.830538723930972
Federal Ins Co Grp,1990,10,1999,388,10,130607,116719,7242,246707,60141,186566,0,778596,0.8936657300144709
Federal Ins Co Grp,1991,1,1991,388,1,142657,25897,51403,284758,68244,216514,0,778596,0.1815333281927981
Federal Ins Co Grp,1991,2,1992,388,2,149282,71409,21709,284758,68244,216514,0,778596,0.47834970056671267
Federal Ins Co Grp,1991,3,1993,388,3,157683,95443,21487,284758,68244,216514,0,778596,0.6052840192030847
Federal Ins Co Grp,1991,4,1994,388,4,159055,111051,16187,284758,68244,216514,0,778596,0.6981924491528088
Federal Ins Co Grp,1991,5,1995,388,5,159992,120780,17909,284758,68244,216514,0,778596,0.7549127456372818
Federal Ins Co Grp,1991,6,1996,388,6,164199,124499,23640,284758,68244,216514,0,778596,0.7582202084056541
Federal Ins Co Grp,1991,7,1997,388,7,158833,124352,20786,284758,68244,216514,0,778596,0.7829103523826912
Federal Ins Co Grp,1991,8,1998,388,8,154906,127156,17188,284758,68244,216514,0,778596,0.8208591016487418
Federal Ins Co Grp,1991,9,1999,388,9,153027,129361,14830,284758,68244,216514,0,778596,0.8453475530461945
Federal Ins Co Grp,1991,10,2000,388,10,146315,130900,7589,284758,68244,216514,0,778596,0.8946451149916277
Federal Ins Co Grp,1992,1,1992,388,1,144773,23486,62781,292319,69725,222594,0,778596,0.16222638199111714
Federal Ins Co Grp,1992,2,1993,388,2,150292,59165,31286,292319,69725,222594,0,778596,0.39366699491656243
Federal Ins Co Grp,1992,3,1994,388,3,147693,81511,23000,292319,69725,222594,0,778596,0.551894808826417
Federal Ins Co Grp,1992,4,1995,388,4,147402,96077,19336,292319,69725,222594,0,778596,0.65180255356101
Federal Ins Co Grp,1992,5,1996,388,5,149559,107063,20827,292319,69725,222594,0,778596,0.7158579557231595
Federal Ins Co Grp,1992,6,1997,388,6,145693,109505,19783,292319,69725,222594,0,778596,0.7516146966566685
Federal Ins Co Grp,1992,7,1998,388,7,145580,116756,17239,292319,69725,222594,0,778596,0.8020057700233548
Federal Ins Co Grp,1992,8,1999,388,8,143399,120222,13224,292319,69725,222594,0,778596,0.8383740472388231
Federal Ins Co Grp,1992,9,2000,388,9,142933,122914,11570,292319,69725,222594,0,778596,0.8599413711319289
Federal Ins Co Grp,1992,10,2001,388,10,135776,125026,3371,292319,69725,222594,0,778596,0.920825477256658
Federal Ins Co Grp,1993,1,1993,388,1,154516,27029,54004,308666,71344,237322,0,778596,0.17492686841492144
Federal Ins Co Grp,1993,2,1994,388,2,156009,60778,38400,308666,71344,237322,0,778596,0.3895800883282375
Federal Ins Co Grp,1993,3,1995,388,3,153949,80161,36109,308666,71344,237322,0,778596,0.5206984131108354
Federal Ins Co Grp,1993,4,1996,388,4,138152,89707,21816,308666,71344,237322,0,778596,0.6493355145057618
Federal Ins Co Grp,1993,5,1997,388,5,135266,92374,22734,308666,71344,237322,0,778596,0.6829062735646799
Federal Ins Co Grp,1993,6,1998,388,6,133629,98647,21230,308666,71344,237322,0,778596,0.738215507112977
Federal Ins Co Grp,1993,7,1999,388,7,130088,102141,16683,308666,71344,237322,0,778596,0.7851685013221819
Federal Ins Co Grp,1993,8,2000,388,8,126100,105053,11201,308666,71344,237322,0,778596,0.8330927835051546
Federal Ins Co Grp,1993,9,2001,388,9,126064,108284,9535,308666,71344,237322,0,778596,0.858960527985785
Federal Ins Co Grp,1993,10,2002,388,10,121077,110233,3390,308666,71344,237322,0,778596,0.9104371598239137
Federal Ins Co Grp,1994,1,1994,388,1,158063,25845,59821,322088,71959,250129,0,778596,0.16351075204190735
Federal Ins Co Grp,1994,2,1995,388,2,158779,60543,40899,322088,71959,250129,0,778596,0.38130357289062156
Federal Ins Co Grp,1994,3,1996,388,3,146818,76743,29472,322088,71959,250129,0,778596,0.5227083872549687
Federal Ins Co Grp,1994,4,1997,388,4,137863,82470,27187,322088,71959,250129,0,778596,0.5982025634144041
Federal Ins Co Grp,1994,5,1998,388,5,130543,90914,22705,322088,71959,250129,0,778596,0.6964295289674667
Federal Ins Co Grp,1994,6,1999,388,6,126842,96312,17830,322088,71959,250129,0,778596,0.7593068541965595
Federal Ins Co Grp,1994,7,2000,388,7,124267,100470,14816,322088,71959,250129,0,778596,0.8085010501581272
Federal Ins Co Grp,1994,8,2001,388,8,121250,103893,11084,322088,71959,250129,0,778596,0.8568494845360825
Federal Ins Co Grp,1994,9,2002,388,9,122778,106207,10315,322088,71959,250129,0,778596,0.8650328234700028
Federal Ins Co Grp,1994,10,2003,388,10,116309,107465,3598,322088,71959,250129,0,778596,0.9239611723942257
Federal Ins Co Grp,1995,1,1995,388,1,154023,25415,69551,345680,78730,266950,0,778596,0.16500782350687884
Federal Ins Co Grp,1995,2,1996,388,2,155796,54791,46040,345680,78730,266950,0,778596,0.3516842537677476
Federal Ins Co Grp,1995,3,1997,388,3,148799,64854,41204,345680,78730,266950,0,778596,0.43584970329101674
Federal Ins Co Grp,1995,4,1998,388,4,134691,81324,27759,345680,78730,266950,0,778596,0.6037819898879658
Federal Ins Co Grp,1995,5,1999,388,5,128415,90757,20873,345680,78730,266950,0,778596,0.7067476540902543
Federal Ins Co Grp,1995,6,2000,388,6,123101,96325,13048,345680,78730,266950,0,778596,0.7824875508728605
Federal Ins Co Grp,1995,7,2001,388,7,122254,100588,11648,345680,78730,266950,0,778596,0.8227788047834835
Federal Ins Co Grp,1995,8,2002,388,8,122885,104233,10368,345680,78730,266950,0,778596,0.8482158115311064
Federal Ins Co Grp,1995,9,2003,388,9,121436,106322,7893,345680,78730,266950,0,778596,0.8755393787674166
Federal Ins Co Grp,1995,10,2004,388,10,117944,108100,3006,345680,78730,266950,0,778596,0.9165366614664586
Federal Ins Co Grp,1996,1,1996,388,1,164351,32804,57239,355938,66238,289700,0,778596,0.19959720354606908
Federal Ins Co Grp,1996,2,1997,388,2,172063,59141,41561,355938,66238,289700,0,778596,0.3437171268663222
Federal Ins Co Grp,1996,3,1998,388,3,167185,83846,37993,355938,66238,289700,0,778596,0.5015162843556539
Federal Ins Co Grp,1996,4,1999,388,4,157751,101438,28437,355938,66238,289700,0,778596,0.6430260347002554
Federal Ins Co Grp,1996,5,2000,388,5,149855,111371,21003,355938,66238,289700,0,778596,0.7431917520269594
Federal Ins Co Grp,1996,6,2001,388,6,148093,117702,18473,355938,66238,289700,0,778596,0.7947843584774432
Federal Ins Co Grp,1996,7,2002,388,7,147623,123209,14410,355938,66238,289700,0,778596,0.8346192666454414
Federal Ins Co Grp,1996,8,2003,388,8,146303,126577,9910,355938,66238,289700,0,778596,0.8651702289084982
Federal Ins Co Grp,1996,9,2004,388,9,149188,130417,9730,355938,66238,289700,0,778596,0.8741788883824436
Federal Ins Co Grp,1996,10,2005,388,10,152289,132144,11582,355938,66238,289700,0,778596,0.8677186139511062
Federal Ins Co Grp,1997,1,1997,388,1,196269,40409,67205,356406,19991,336415,0,778596,0.20588579959137715
Federal Ins Co Grp,1997,2,1998,388,2,207335,90592,40763,356406,19991,336415,0,778596,0.4369353944100128
Federal Ins Co Grp,1997,3,1999,388,3,199833,118415,32293,356406,19991,336415,0,778596,0.5925697957794759
Federal Ins Co Grp,1997,4,2000,388,4,195183,137898,24165,356406,19991,336415,0,778596,0.7065062018720892
Federal Ins Co Grp,1997,5,2001,388,5,192812,151472,17764,356406,19991,336415,0,778596,0.7855942576188204
Federal Ins Co Grp,1997,6,2002,388,6,197076,159562,19846,356406,19991,336415,0,778596,0.8096470397207168
Federal Ins Co Grp,1997,7,2003,388,7,192639,164486,14370,356406,19991,336415,0,778596,0.8538561765789897
Federal Ins Co Grp,1997,8,2004,388,8,195363,168064,13380,356406,19991,336415,0,778596,0.8602652498170074
Federal Ins Co Grp,1997,9,2005,388,9,202372,171209,17440,356406,19991,336415,0,778596,0.846011305911885
Federal Ins Co Grp,1997,10,2006,388,10,200203,173581,13761,356406,19991,336415,0,778596,0.8670249696557993
Buckeye Ins Grp,1988,1,1988,460,1,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,2,1989,460,2,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,3,1990,460,3,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,4,1991,460,4,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,5,1992,460,5,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,6,1993,460,6,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,7,1994,460,7,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,8,1995,460,8,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,9,1996,460,9,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1988,10,1997,460,10,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1989,1,1989,460,1,0,0,0,2,1,1,0,0,
Buckeye Ins Grp,1989,2,1990,460,2,11,0,0,2,1,1,0,0,0.0
Buckeye Ins Grp,1989,3,1991,460,3,10,10,0,2,1,1,0,0,1.0
Buckeye Ins Grp,1989,4,1992,460,4,10,10,0,2,1,1,0,0,1.0
Buckeye Ins Grp,1989,5,1993,460,5,10,10,0,2,1,1,0,0,1.0
Buckeye Ins Grp,1989,6,1994,460,6,10,10,0,2,1,1,0,0,1.0
Buckeye Ins Grp,1989,7,1995,460,7,10,10,0,2,1,1,0,0,1.0
Buckeye Ins Grp,1989,8,1996,460,8,10,10,0,2,1,1,0,0,1.0
Buckeye Ins Grp,1989,9,1997,460,9,10,10,0,2,1,1,0,0,1.0
Buckeye Ins Grp,1989,10,1998,460,10,10,10,0,2,1,1,0,0,1.0
Buckeye Ins Grp,1990,1,1990,460,1,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,2,1991,460,2,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,3,1992,460,3,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,4,1993,460,4,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,5,1994,460,5,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,6,1995,460,6,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,7,1996,460,7,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,8,1997,460,8,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,9,1998,460,9,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1990,10,1999,460,10,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1991,1,1991,460,1,4,2,0,8,3,5,0,0,0.5
Buckeye Ins Grp,1991,2,1992,460,2,32,28,0,8,3,5,0,0,0.875
Buckeye Ins Grp,1991,3,1993,460,3,42,41,0,8,3,5,0,0,0.9761904761904762
Buckeye Ins Grp,1991,4,1994,460,4,41,41,0,8,3,5,0,0,1.0
Buckeye Ins Grp,1991,5,1995,460,5,41,41,0,8,3,5,0,0,1.0
Buckeye Ins Grp,1991,6,1996,460,6,41,41,0,8,3,5,0,0,1.0
Buckeye Ins Grp,1991,7,1997,460,7,41,41,0,8,3,5,0,0,1.0
Buckeye Ins Grp,1991,8,1998,460,8,41,41,0,8,3,5,0,0,1.0
Buckeye Ins Grp,1991,9,1999,460,9,41,41,0,8,3,5,0,0,1.0
Buckeye Ins Grp,1991,10,2000,460,10,41,41,0,8,3,5,0,0,1.0
Buckeye Ins Grp,1992,1,1992,460,1,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,2,1993,460,2,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,3,1994,460,3,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,4,1995,460,4,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,5,1996,460,5,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,6,1997,460,6,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,7,1998,460,7,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,8,1999,460,8,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,9,2000,460,9,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1992,10,2001,460,10,0,0,0,7,0,7,0,0,
Buckeye Ins Grp,1993,1,1993,460,1,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,2,1994,460,2,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,3,1995,460,3,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,4,1996,460,4,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,5,1997,460,5,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,6,1998,460,6,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,7,1999,460,7,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,8,2000,460,8,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,9,2001,460,9,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1993,10,2002,460,10,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,1,1994,460,1,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,2,1995,460,2,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,3,1996,460,3,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,4,1997,460,4,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,5,1998,460,5,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,6,1999,460,6,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,7,2000,460,7,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,8,2001,460,8,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,9,2002,460,9,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1994,10,2003,460,10,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,1,1995,460,1,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,2,1996,460,2,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,3,1997,460,3,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,4,1998,460,4,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,5,1999,460,5,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,6,2000,460,6,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,7,2001,460,7,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,8,2002,460,8,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,9,2003,460,9,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1995,10,2004,460,10,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,1,1996,460,1,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,2,1997,460,2,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,3,1998,460,3,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,4,1999,460,4,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,5,2000,460,5,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,6,2001,460,6,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,7,2002,460,7,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,8,2003,460,8,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,9,2004,460,9,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1996,10,2005,460,10,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,1,1997,460,1,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,2,1998,460,2,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,3,1999,460,3,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,4,2000,460,4,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,5,2001,460,5,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,6,2002,460,6,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,7,2003,460,7,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,8,2004,460,8,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,9,2005,460,9,0,0,0,0,0,0,0,0,
Buckeye Ins Grp,1997,10,2006,460,10,0,0,0,0,0,0,0,0,
FM Global,1988,1,1988,655,1,10,0,10,-27,25,-52,0,5498,0.0
FM Global,1988,2,1989,655,2,0,0,0,-27,25,-52,0,5498,
FM Global,1988,3,1990,655,3,0,0,0,-27,25,-52,0,5498,
FM Global,1988,4,1991,655,4,0,0,0,-27,25,-52,0,5498,
FM Global,1988,5,1992,655,5,0,0,0,-27,25,-52,0,5498,
